Date			Hour		 Msg Type 		MMSI		AIS version		IMO	 				Call Sign 			Vessel Name 		Ship Type  		Dimension		 EPFD  		ETA Date 		ETA Time 		Draught 		Destination 	DTE	Spare
2017-04-01		00:14:42		5			261000230 		1			7514658				SPGRPWQ				AJAKS				52				12-23-3-6			1			3-30		07:00			5.000000			GDANSK			0
2017-04-01		00:14:54		5			261010170 		0			8899093				SPGRXRQ				SM				70				36-11-2-7			1			5-23		07:00			5.100000			GDANSK			1
2017-04-01		00:14:54		5			261010170 		0			8899093				SPGRXRQ				SM				70				36-11-2-7			1			5-23		07:00			5.100000			GDANSK			1
2017-04-01		00:14:57		5			314377000 		0			9491733				XPAEW				WILSON				79				70-20-5-10			1			3-24		21:00			3.700000			GDYNIA			0
2017-04-01		00:15:06		5			261482000 		1			9477048				SPKN				VIRTUS				52				15-15-6-5			1			0-0		24:59			6.000000			REDA			0
2017-04-01		00:15:09		5			261000220 		1			8102593				SQMC				ARGO				52				10-26-3-6			1			0-0		24:59			5.000000			GDANSK			0
2017-04-01		00:15:10		5			244750806 		0			0				PCFJ				GUARDIAN				90				14-8-2-5			1			0-0		24:59			1.500000			GDANSK			0
2017-04-01		00:15:16		5			235083629 		1			9230414				REBCS				SEVEN				99				37-107-10-17			1			3-1		16:00			7.000000			GDANSK			0
2017-04-01		00:15:19		5			375666000 		1			7406021				JXBRRRW				STNBARBARA				79				24-54-4-9			1			7-8		14:00			5.000000			GDANSK			0
2017-04-01		00:15:22		5			305263000 		1			9454826				VRDNS				NEWA				70				99-16-7-8			15			3-22		16:00			4.300000			PLGDY			0
2017-04-01		00:15:33		5			276822000 		2			9762663				ESKI				PIRET				60				57-57-10-10			1			3-16		12:24			3.600000			RSB			0
2017-04-01		00:15:48		5			219159000 		1			9192076				OYVAR				FENJA				52				11-22-6-5			1			3-26		15:00			5.100000			GDANSKL			0
2017-04-01		00:16:00		5			305018000 		0			9374698				VRCJV				MARCMANDRE				70				80-10-7-6			1			3-30		15:00			3.500000			GDANSK			0
2017-04-01		00:16:04		5			261000660 		1			8314031				SPGRVQV				WLA				30				11-20-2-6			15			12-12		07:00			4.000000			NEXO			0
2017-04-01		00:16:05		5			261493000 		0			0				SQSU				SGMQQR				55				12-12-2-2			1			9-16		10:00			1.500000			@@			0
2017-04-01		00:16:33		5			377151000 		2			9750294				JXBUTXT				SALISH				70				52-55-12-12			1			0-0		24:59			4.500000			SEA			0
2017-04-01		00:16:46		5			261061000 		0			9032745				SNGH				BALTICA				30				11-30-8-1			1			3-27		12:00			4.800000			GDYNIA			1
2017-04-01		00:16:48		5			261061000 		0			9032745				SNGH				BALTICA				30				11-30-8-1			1			3-27		12:00			4.800000			GDYNIA			1
2017-04-01		00:17:07		5			273298600 		0			8607335				UFBY				KAPITAN				30				30-91-17-2			1			11-16		06:00			6.500000			GDANSK			0
2017-04-01		00:17:09		5			261002080 		0			8937558				SPGRYQV				SM				90				50-9-7-2			1			3-15		13:00			1.600000			@GDANSK			1
2017-04-01		00:17:09		5			261002080 		0			8937558				SPGRYQV				SM				90				50-9-7-2			1			3-15		13:00			1.600000			@GDANSK			1
2017-04-01		00:17:19		5			261036130 		1			9805362				SPGTTWP				HERKULES				52				10-19-6-7			15			3-20		08:00			5.400000			GDANSK			0
2017-04-01		00:17:32		5			245525000 		1			9385922				PCFY				FRISIAN				70				115-12-8-7			1			3-31		04:00			7.000000			GDANSK			0
2017-04-01		00:17:33		5			245525000 		1			9385922				PCFY				FRISIAN				70				115-12-8-7			1			3-31		04:00			7.000000			GDANSK			0
